,Index,negative sign,Forecast : 0,Forecast : 1,Date,Close,Open,High,Low
56,56,0,0,0,2003.06.13,356.75,353.22,357.5,351.2
57,57,0,0,0,2003.06.16,359.4,356.75,361.75,356.47
58,58,0,1,1,2003.06.17,362.8,359.35,365.28,356.97
59,59,1,0,0,2003.06.18,357.15,363.12,364.8,356.38
60,60,0,1,1,2003.06.19,362.0,357.7,363.1,355.2
61,61,1,1,1,2003.06.20,356.25,361.3,363.4,355.1
62,62,1,1,1,2003.06.23,352.72,357.25,358.86,350.28
63,63,1,1,1,2003.06.24,347.09,352.75,355.3,345.67
64,64,1,1,1,2003.06.25,347.4,347.5,350.3,346.47
65,65,1,0,0,2003.06.26,344.15,347.35,348.9,343.05
66,66,0,0,0,2003.06.27,345.22,343.95,347.4,342.4
67,67,0,0,0,2003.06.30,345.75,345.11,348.7,343.8
68,68,0,0,0,2003.07.01,350.82,345.85,353.85,344.17
69,69,0,1,1,2003.07.02,351.5,350.72,353.4,349.67
70,70,1,1,1,2003.07.03,350.62,351.22,352.5,348.9
71,71,1,1,1,2003.07.04,350.6,351.02,351.7,350.1
72,72,1,1,1,2003.07.07,347.92,350.63,352.08,346.89
73,73,1,1,1,2003.07.08,344.22,347.78,348.58,342.23
74,74,1,0,0,2003.07.09,344.17,344.5,346.5,343.27
75,75,0,1,1,2003.07.10,345.1,344.43,346.17,342.07
76,76,1,0,0,2003.07.11,344.8,345.03,345.8,342.45
77,77,0,1,1,2003.07.14,347.39,345.0,348.5,344.0
78,78,1,0,0,2003.07.15,342.51,347.35,349.77,341.02
79,79,0,0,0,2003.07.16,343.3,342.57,344.9,340.1
80,80,0,0,0,2003.07.17,344.49,343.52,345.77,340.73
81,81,0,0,0,2003.07.18,347.15,344.68,348.3,342.98
82,82,0,1,1,2003.07.21,351.47,347.5,352.8,346.7
83,83,1,0,0,2003.07.22,350.75,352.0,353.68,347.87
84,84,0,1,1,2003.07.23,359.97,351.12,359.97,349.92
85,85,1,0,0,2003.07.24,357.0,360.4,364.3,355.9
86,86,0,0,0,2003.07.25,362.75,360.11,364.92,359.3
